last,first,pos,num,misses,dz_miss,nz_miss,oz_miss,p1_miss,p2_miss,p3_miss,ot_miss,5v5_miss,ev_miss,pp_miss,sh_miss,miss_for_oi,miss_for_oi_5v5,miss_against_oi,miss_against_oi_5v5,miss_wide,miss_over,miss_post,miss_wrist,miss_slap,miss_snap,miss_back,miss_deflect,miss_tip,miss_wrap,miss_other
WAGNER,CHRIS,R,62,16.0,0.0,0.0,16.0,3.0,10.0,3.0,0.0,15.0,15.0,0.0,1.0,62.0,60.0,75.0,72.0,13.0,3.0,0.0,10.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
MARCHAND,BRAD,C,63,71.0,1.0,1.0,69.0,25.0,24.0,21.0,1.0,51.0,58.0,9.0,4.0,310.0,226.0,275.0,190.0,61.0,6.0,4.0,50.0,3.0,9.0,2.0,1.0,6.0,0.0,0.0
BOLLAND,DAVE,C,63,12.0,0.0,0.0,12.0,4.0,5.0,3.0,0.0,8.0,9.0,1.0,2.0,52.0,41.0,56.0,36.0,11.0,0.0,1.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0
RIBEIRO,MIKE,C,63,27.0,0.0,0.0,27.0,8.0,11.0,8.0,0.0,22.0,23.0,4.0,0.0,321.0,248.0,166.0,150.0,23.0,3.0,1.0,10.0,9.0,2.0,2.0,1.0,3.0,0.0,0.0
ENNIS,TYLER,C,63,24.0,0.0,0.0,24.0,4.0,12.0,7.0,1.0,14.0,15.0,9.0,0.0,86.0,53.0,96.0,87.0,18.0,4.0,2.0,13.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0
GABRIEL,KURTIS,R,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLANDISI,JOSEPH,C,64,23.0,1.0,0.0,22.0,9.0,8.0,5.0,1.0,19.0,21.0,2.0,0.0,127.0,96.0,108.0,97.0,20.0,2.0,1.0,8.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0
GRANLUND,MIKAEL,C,64,51.0,0.0,1.0,50.0,10.0,22.0,17.0,2.0,34.0,39.0,11.0,1.0,306.0,213.0,267.0,234.0,46.0,5.0,0.0,29.0,6.0,4.0,6.0,3.0,3.0,0.0,0.0
BARTLEY,VICTOR,D,64,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HATHAWAY,GARNET,R,64,5.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,33.0,32.0,36.0,30.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
NOESEN,STEFAN,R,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDELL,TYLER,R,64,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,24.0,24.0,38.0,37.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SHAW,ANDREW,C,65,58.0,0.0,1.0,57.0,14.0,23.0,21.0,0.0,50.0,54.0,4.0,0.0,233.0,178.0,211.0,199.0,52.0,3.0,3.0,28.0,14.0,3.0,6.0,1.0,5.0,0.0,1.0
ELSON,TURNER,C,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOURDE,YANNI,C,65,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DEKEYSER,DANNY,D,65,30.0,1.0,0.0,29.0,4.0,14.0,12.0,0.0,25.0,28.0,1.0,1.0,252.0,221.0,344.0,259.0,28.0,1.0,1.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
KARLSSON,ERIK,D,65,132.0,2.0,2.0,128.0,36.0,47.0,46.0,3.0,89.0,101.0,30.0,1.0,524.0,337.0,400.0,312.0,111.0,16.0,5.0,37.0,80.0,12.0,2.0,0.0,1.0,0.0,0.0
HAINSEY,RON,D,65,52.0,1.0,0.0,51.0,16.0,19.0,14.0,3.0,44.0,50.0,1.0,1.0,340.0,307.0,399.0,300.0,44.0,7.0,1.0,13.0,25.0,10.0,4.0,0.0,0.0,0.0,0.0
STOLARZ,ANTHONY,G,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BURAKOVSKY,ANDRE,L,65,50.0,0.0,0.0,50.0,19.0,18.0,13.0,0.0,47.0,47.0,3.0,0.0,217.0,191.0,195.0,189.0,36.0,8.0,6.0,29.0,6.0,7.0,0.0,1.0,7.0,0.0,0.0
GRENIER,ALEXANDRE,R,65,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,14.0,12.0,14.0,13.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DOWD,NIC,C,67,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,16.0,14.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
KERO,TANNER,C,67,7.0,0.0,0.0,7.0,3.0,2.0,2.0,0.0,6.0,7.0,0.0,0.0,27.0,25.0,49.0,32.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
HARPUR,BEN,D,67,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,16.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POULIOT,BENOIT,L,67,41.0,0.0,0.0,41.0,5.0,22.0,14.0,0.0,29.0,30.0,11.0,0.0,198.0,142.0,136.0,120.0,37.0,3.0,1.0,20.0,2.0,5.0,4.0,2.0,8.0,0.0,0.0
PACIORETTY,MAX,L,67,125.0,1.0,3.0,121.0,42.0,37.0,42.0,4.0,83.0,96.0,26.0,3.0,352.0,232.0,239.0,174.0,106.0,14.0,5.0,66.0,7.0,22.0,10.0,2.0,18.0,0.0,0.0
BROWN,CHRIS,R,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROLIK,MICHAEL,R,67,37.0,0.0,2.0,35.0,9.0,17.0,11.0,0.0,31.0,34.0,0.0,3.0,173.0,158.0,237.0,189.0,37.0,0.0,0.0,22.0,5.0,3.0,4.0,0.0,3.0,0.0,0.0
RAKELL,RICKARD,R,67,77.0,0.0,3.0,74.0,35.0,19.0,23.0,0.0,63.0,64.0,13.0,0.0,286.0,207.0,175.0,161.0,69.0,6.0,2.0,43.0,7.0,4.0,10.0,1.0,12.0,0.0,0.0
KARLSSON,MELKER,C,68,45.0,0.0,0.0,45.0,15.0,13.0,17.0,0.0,43.0,43.0,2.0,0.0,184.0,168.0,166.0,132.0,38.0,5.0,2.0,7.0,3.0,7.0,2.0,12.0,14.0,0.0,0.0
HOFFMAN,MIKE,C,68,91.0,2.0,4.0,85.0,23.0,29.0,35.0,4.0,54.0,67.0,24.0,0.0,300.0,203.0,228.0,195.0,61.0,19.0,11.0,46.0,21.0,15.0,4.0,3.0,2.0,0.0,0.0
JAGR,JAROMIR,R,68,67.0,0.0,0.0,67.0,24.0,18.0,24.0,1.0,48.0,51.0,16.0,0.0,260.0,181.0,220.0,205.0,60.0,3.0,4.0,31.0,11.0,9.0,9.0,2.0,5.0,0.0,0.0
COGLIANO,ANDREW,C,7,50.0,2.0,2.0,46.0,16.0,18.0,16.0,0.0,39.0,42.0,0.0,8.0,244.0,215.0,227.0,176.0,47.0,1.0,2.0,26.0,6.0,1.0,8.0,2.0,7.0,0.0,0.0
MITCHELL,JOHN,C,7,30.0,0.0,2.0,28.0,9.0,5.0,16.0,0.0,22.0,25.0,3.0,2.0,137.0,119.0,252.0,186.0,24.0,3.0,3.0,17.0,0.0,7.0,1.0,3.0,2.0,0.0,0.0
TURRIS,KYLE,C,7,48.0,0.0,0.0,48.0,13.0,18.0,17.0,0.0,30.0,33.0,14.0,1.0,264.0,165.0,199.0,163.0,35.0,9.0,4.0,18.0,13.0,7.0,3.0,3.0,4.0,0.0,0.0
CULLEN,MATT,C,7,30.0,0.0,0.0,30.0,8.0,9.0,13.0,0.0,28.0,28.0,1.0,1.0,166.0,153.0,228.0,145.0,27.0,3.0,0.0,13.0,2.0,4.0,3.0,0.0,6.0,0.0,2.0
CHIAROT,BEN,D,7,40.0,1.0,3.0,36.0,19.0,9.0,12.0,0.0,39.0,39.0,0.0,1.0,209.0,203.0,202.0,176.0,33.0,6.0,1.0,16.0,16.0,6.0,1.0,0.0,0.0,0.0,1.0
SEABROOK,BRENT,D,7,60.0,0.0,1.0,59.0,19.0,19.0,20.0,2.0,40.0,44.0,16.0,0.0,313.0,221.0,351.0,274.0,52.0,3.0,5.0,8.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0
FORBORT,DEREK,D,7,4.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,37.0,36.0,34.0,28.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KULIKOV,DMITRY,D,7,40.0,0.0,1.0,39.0,21.0,11.0,8.0,0.0,31.0,35.0,5.0,0.0,238.0,184.0,295.0,221.0,36.0,4.0,0.0,17.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0
JOHNSON,JACK,D,7,51.0,0.0,0.0,51.0,12.0,20.0,19.0,0.0,32.0,37.0,13.0,1.0,240.0,167.0,297.0,208.0,42.0,7.0,2.0,10.0,21.0,14.0,3.0,0.0,2.0,0.0,1.0
MERRILL,JON,D,7,12.0,0.0,0.0,12.0,6.0,5.0,1.0,0.0,11.0,11.0,0.0,1.0,112.0,105.0,132.0,110.0,10.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
MARTIN,PAUL,D,7,21.0,0.0,0.0,21.0,9.0,7.0,5.0,0.0,21.0,21.0,0.0,0.0,305.0,284.0,314.0,240.0,18.0,3.0,0.0,14.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
SCUDERI,ROB,D,7,5.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,65.0,64.0,87.0,64.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MURPHY,RYAN,D,7,18.0,0.0,1.0,17.0,8.0,5.0,4.0,1.0,16.0,17.0,1.0,0.0,121.0,103.0,110.0,108.0,17.0,1.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
ELLIOTT,STEFAN,D,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRODIE,TJ,D,7,34.0,0.0,1.0,33.0,7.0,14.0,12.0,1.0,24.0,27.0,7.0,0.0,305.0,223.0,370.0,283.0,28.0,2.0,4.0,19.0,9.0,1.0,1.0,1.0,3.0,0.0,0.0
PORTER,CHRIS,L,7,20.0,0.0,0.0,20.0,9.0,8.0,3.0,0.0,20.0,20.0,0.0,0.0,70.0,68.0,137.0,115.0,18.0,1.0,1.0,8.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0
VEY,LINDEN,R,7,21.0,0.0,0.0,21.0,9.0,4.0,6.0,2.0,12.0,15.0,6.0,0.0,105.0,70.0,120.0,100.0,14.0,4.0,3.0,11.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0
RASMUSSEN,DENNIS,C,70,11.0,0.0,0.0,11.0,4.0,3.0,4.0,0.0,11.0,11.0,0.0,0.0,70.0,69.0,57.0,56.0,9.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
HOLTBY,BRADEN,G,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,576.0,752.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KORPISALO,JOONAS,G,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,268.0,383.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBBAN,MALCOLM,G,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEARSON,TANNER,L,70,64.0,0.0,0.0,64.0,22.0,25.0,14.0,3.0,56.0,61.0,3.0,0.0,283.0,243.0,177.0,130.0,56.0,4.0,4.0,27.0,6.0,13.0,7.0,3.0,7.0,0.0,1.0
RENDULIC,BORNA,C,71,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARKIN,DYLAN,C,71,81.0,0.0,1.0,80.0,16.0,33.0,29.0,3.0,60.0,70.0,11.0,0.0,285.0,211.0,216.0,191.0,69.0,5.0,7.0,52.0,3.0,14.0,7.0,2.0,2.0,0.0,1.0
RODRIGUES,EVAN,C,71,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALKIN,EVGENI,C,71,58.0,0.0,1.0,57.0,12.0,22.0,22.0,2.0,34.0,37.0,21.0,0.0,247.0,158.0,157.0,128.0,51.0,1.0,6.0,28.0,13.0,6.0,4.0,0.0,7.0,0.0,0.0
NOLAN,JORDAN,C,71,25.0,0.0,0.0,25.0,10.0,7.0,8.0,0.0,25.0,25.0,0.0,0.0,101.0,100.0,82.0,80.0,23.0,1.0,1.0,14.0,2.0,1.0,0.0,1.0,6.0,0.0,1.0
HANLEY,JOEL,D,71,5.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,21.0,19.0,21.0,18.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
MELCHIORI,JULIAN,D,71,4.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,19.0,16.0,32.0,30.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIGNO,NICK,L,71,53.0,0.0,0.0,53.0,14.0,24.0,12.0,3.0,35.0,41.0,12.0,0.0,235.0,173.0,175.0,152.0,44.0,6.0,3.0,13.0,4.0,15.0,8.0,5.0,6.0,0.0,2.0
ATHANASIOU,ANDREAS,C,72,18.0,0.0,0.0,18.0,5.0,7.0,6.0,0.0,17.0,18.0,0.0,0.0,60.0,56.0,63.0,52.0,16.0,2.0,0.0,12.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
PANARIN,ARTEMI,C,72,64.0,0.0,1.0,63.0,24.0,25.0,14.0,1.0,45.0,50.0,14.0,0.0,286.0,203.0,214.0,197.0,45.0,9.0,10.0,37.0,12.0,9.0,3.0,1.0,2.0,0.0,0.0
VATRANO,FRANK,C,72,25.0,0.0,1.0,24.0,9.0,8.0,7.0,1.0,19.0,24.0,1.0,0.0,74.0,63.0,98.0,95.0,24.0,1.0,0.0,15.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0
BOBROVSKY,SERGEI,G,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,272.0,390.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HORNQVIST,PATRIC,R,72,71.0,0.0,0.0,71.0,25.0,26.0,19.0,1.0,54.0,56.0,15.0,0.0,313.0,216.0,177.0,169.0,57.0,8.0,6.0,35.0,3.0,3.0,2.0,5.0,23.0,0.0,0.0
KOSMACHUK,SCOTT,R,72,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,10.0,9.0,19.0,18.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIRRI,BRANDON,C,73,57.0,0.0,1.0,56.0,21.0,11.0,24.0,1.0,37.0,37.0,20.0,0.0,146.0,100.0,125.0,118.0,50.0,5.0,2.0,19.0,20.0,14.0,0.0,0.0,4.0,0.0,0.0
TOFFOLI,TYLER,C,73,102.0,0.0,3.0,99.0,27.0,35.0,37.0,3.0,82.0,89.0,12.0,1.0,405.0,296.0,269.0,198.0,84.0,13.0,5.0,54.0,9.0,14.0,8.0,3.0,14.0,0.0,0.0
EMELIN,ALEXEI,D,74,42.0,0.0,0.0,42.0,13.0,19.0,10.0,0.0,41.0,41.0,1.0,0.0,262.0,234.0,296.0,216.0,39.0,3.0,0.0,19.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0
DEMELO,DYLAN,D,74,19.0,0.0,1.0,18.0,12.0,2.0,5.0,0.0,15.0,15.0,4.0,0.0,117.0,102.0,97.0,96.0,16.0,3.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAVIN,JACCOB,D,74,42.0,2.0,1.0,39.0,11.0,15.0,13.0,3.0,31.0,36.0,5.0,1.0,258.0,218.0,263.0,215.0,39.0,2.0,1.0,8.0,20.0,9.0,3.0,0.0,2.0,0.0,0.0
CARLSON,JOHN,D,74,58.0,1.0,2.0,55.0,20.0,14.0,24.0,0.0,33.0,39.0,17.0,2.0,280.0,171.0,281.0,204.0,44.0,10.0,4.0,29.0,22.0,6.0,1.0,0.0,0.0,0.0,0.0
BOROWIECKI,MARK,D,74,14.0,0.0,0.0,14.0,4.0,6.0,4.0,0.0,14.0,14.0,0.0,0.0,150.0,141.0,226.0,163.0,13.0,0.0,1.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
KING,DWIGHT,L,74,26.0,0.0,1.0,25.0,8.0,6.0,12.0,0.0,25.0,25.0,1.0,0.0,141.0,132.0,157.0,127.0,23.0,2.0,1.0,8.0,3.0,1.0,3.0,0.0,11.0,0.0,0.0
REAVES,RYAN,R,75,10.0,0.0,0.0,10.0,4.0,5.0,1.0,0.0,10.0,10.0,0.0,0.0,80.0,80.0,84.0,84.0,10.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KHOKHLACHEV,ALEX,C,76,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,11.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VANDEVELDE,CHRIS,C,76,32.0,0.0,0.0,32.0,8.0,11.0,13.0,0.0,29.0,29.0,0.0,3.0,187.0,175.0,233.0,159.0,23.0,6.0,3.0,14.0,0.0,5.0,2.0,5.0,6.0,0.0,0.0
DAUPHIN,LAURENT,C,76,3.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,12.0,12.0,13.0,12.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
SKJEI,BRADY,D,76,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,18.0,17.0,24.0,18.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
SUBBAN,P.K.,D,76,72.0,1.0,4.0,67.0,19.0,30.0,22.0,1.0,37.0,41.0,31.0,0.0,389.0,234.0,307.0,215.0,58.0,9.0,5.0,18.0,47.0,5.0,2.0,0.0,0.0,0.0,0.0
DE LEO,CHASE,C,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARTER,JEFF,C,77,108.0,0.0,4.0,104.0,38.0,33.0,35.0,2.0,79.0,86.0,21.0,1.0,396.0,272.0,303.0,222.0,98.0,7.0,3.0,56.0,8.0,14.0,7.0,1.0,22.0,0.0,0.0
SGARBOSSA,MICHAEL,C,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLEFBOM,OSCAR,D,77,29.0,0.0,2.0,27.0,10.0,3.0,16.0,0.0,23.0,24.0,5.0,0.0,118.0,94.0,117.0,79.0,26.0,3.0,0.0,6.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0
GILBERT,TOM,D,77,10.0,0.0,0.0,10.0,3.0,5.0,2.0,0.0,10.0,10.0,0.0,0.0,109.0,105.0,162.0,127.0,9.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
HEDMAN,VICTOR,D,77,88.0,1.0,2.0,85.0,24.0,29.0,33.0,2.0,60.0,66.0,22.0,0.0,415.0,296.0,331.0,229.0,75.0,7.0,6.0,31.0,46.0,5.0,2.0,1.0,3.0,0.0,0.0
OSHIE,T.J.,R,77,72.0,1.0,0.0,71.0,21.0,27.0,23.0,1.0,49.0,52.0,17.0,3.0,355.0,220.0,316.0,235.0,56.0,8.0,8.0,30.0,9.0,2.0,10.0,0.0,20.0,0.0,1.0
BELLEMARE,PIERRE-EDOUARD,L,78,49.0,0.0,3.0,46.0,10.0,19.0,19.0,1.0,43.0,45.0,0.0,4.0,176.0,163.0,230.0,154.0,43.0,2.0,4.0,24.0,10.0,9.0,2.0,2.0,2.0,0.0,0.0
MARKOV,ANDREI,D,79,58.0,1.0,0.0,57.0,17.0,22.0,19.0,0.0,43.0,46.0,12.0,0.0,398.0,270.0,352.0,249.0,55.0,1.0,2.0,18.0,32.0,7.0,1.0,0.0,0.0,0.0,0.0
FERLAND,MICHEAL,L,79,38.0,0.0,0.0,38.0,8.0,15.0,15.0,0.0,34.0,34.0,4.0,0.0,167.0,136.0,160.0,152.0,29.0,7.0,2.0,20.0,4.0,6.0,3.0,0.0,5.0,0.0,0.0
COLBORNE,JOE,C,8,30.0,1.0,0.0,29.0,8.0,10.0,11.0,1.0,17.0,21.0,8.0,1.0,214.0,150.0,198.0,179.0,25.0,2.0,3.0,13.0,2.0,5.0,0.0,4.0,6.0,0.0,0.0
PAVELSKI,JOE,C,8,92.0,0.0,1.0,91.0,34.0,31.0,25.0,2.0,63.0,68.0,24.0,0.0,413.0,263.0,256.0,208.0,80.0,10.0,2.0,27.0,14.0,6.0,6.0,13.0,24.0,0.0,2.0
RIEDER,TOBIAS,C,8,79.0,1.0,1.0,77.0,26.0,27.0,24.0,2.0,58.0,65.0,9.0,5.0,298.0,219.0,295.0,218.0,65.0,9.0,5.0,39.0,13.0,8.0,9.0,3.0,7.0,0.0,0.0
DUMOULIN,BRIAN,D,8,38.0,0.0,0.0,38.0,15.0,11.0,12.0,0.0,32.0,35.0,3.0,0.0,251.0,220.0,253.0,209.0,32.0,5.0,1.0,19.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0
TANEV,CHRISTOPHER,D,8,19.0,0.0,1.0,18.0,7.0,4.0,7.0,1.0,17.0,18.0,1.0,0.0,230.0,191.0,261.0,193.0,17.0,1.0,1.0,8.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
CARRICK,CONNOR,D,8,14.0,0.0,0.0,14.0,4.0,5.0,5.0,0.0,12.0,13.0,1.0,0.0,70.0,64.0,52.0,49.0,11.0,3.0,0.0,3.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
SCHLEMKO,DAVID,D,8,34.0,0.0,0.0,34.0,10.0,10.0,13.0,1.0,21.0,25.0,9.0,0.0,215.0,147.0,195.0,151.0,32.0,0.0,2.0,15.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0
DOUGHTY,DREW,D,8,107.0,0.0,2.0,105.0,38.0,31.0,36.0,2.0,73.0,74.0,32.0,1.0,571.0,425.0,379.0,251.0,100.0,4.0,3.0,42.0,54.0,8.0,1.0,0.0,2.0,0.0,0.0
REINHART,GRIFFIN,D,8,10.0,0.0,0.0,10.0,3.0,3.0,4.0,0.0,9.0,9.0,1.0,0.0,83.0,78.0,114.0,92.0,8.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
TROUBA,JACOB,D,8,44.0,0.0,0.0,44.0,14.0,15.0,14.0,1.0,37.0,40.0,4.0,0.0,296.0,252.0,353.0,250.0,39.0,5.0,0.0,26.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0
KLEIN,KEVIN,D,8,31.0,0.0,0.0,31.0,17.0,7.0,7.0,0.0,27.0,29.0,2.0,0.0,237.0,208.0,280.0,210.0,27.0,4.0,0.0,11.0,13.0,5.0,0.0,0.0,2.0,0.0,0.0
GRANBERG,PETTER,D,8,5.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,51.0,50.0,60.0,58.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
OVECHKIN,ALEX,L,8,166.0,0.0,1.0,165.0,50.0,64.0,45.0,7.0,85.0,93.0,73.0,0.0,426.0,259.0,269.0,240.0,152.0,6.0,8.0,71.0,62.0,24.0,4.0,0.0,5.0,0.0,0.0
ABDELKADER,JUSTIN,L,8,53.0,3.0,0.0,50.0,21.0,12.0,18.0,2.0,35.0,39.0,14.0,0.0,286.0,170.0,251.0,190.0,44.0,7.0,2.0,24.0,7.0,4.0,3.0,7.0,7.0,0.0,1.0
SKILLE,JACK,R,8,38.0,0.0,0.0,38.0,12.0,16.0,10.0,0.0,36.0,36.0,1.0,1.0,101.0,94.0,134.0,129.0,29.0,6.0,3.0,20.0,5.0,4.0,6.0,2.0,0.0,0.0,1.0
TENNYSON,MATT,D,80,13.0,0.0,0.0,13.0,6.0,3.0,4.0,0.0,11.0,11.0,2.0,0.0,53.0,41.0,55.0,52.0,11.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
MARCHESSAULT,JONATHAN,C,81,8.0,0.0,0.0,8.0,4.0,2.0,2.0,0.0,5.0,5.0,3.0,0.0,51.0,36.0,28.0,22.0,6.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
ELLER,LARS,C,81,61.0,0.0,1.0,60.0,25.0,18.0,14.0,4.0,46.0,55.0,4.0,2.0,253.0,198.0,232.0,181.0,50.0,6.0,5.0,30.0,5.0,8.0,9.0,1.0,6.0,0.0,2.0
KESSEL,PHIL,C,81,83.0,0.0,1.0,82.0,25.0,29.0,25.0,4.0,55.0,62.0,21.0,0.0,320.0,208.0,230.0,203.0,70.0,6.0,7.0,49.0,6.0,21.0,3.0,0.0,4.0,0.0,0.0
