last,first,pos,num,hits,oz_hits,nz_hits,dz_hits,p1_hits,p2_hits,p3_hits,ot_hits,5v5_hits,ev_hits,pp_hits,sh_hits,hits_taken,oz_hits_t,nz_hits_t,dz_hits_t,p1_hits_t,p2_hits_t,p3_hits_t,ot_hits_t,5v5_hits_t,ev_hits_t,pp_hits_t,sh_hits_t,g_hit_5_5v5,b_hit_5_5v5,g_hit_10_5v5,b_hit_10_5v5,g_hit_5_ev,b_hit_5_ev,g_hit_10_ev,b_hit_10_ev,g_hit_5_pp,b_hit_5_pp,g_hit_10_pp,b_hit_10_pp,g_hit_5_sh,b_hit_5_sh,g_hit_10_sh,b_hit_10_sh
GREEN,MIKE,D,25,106.0,85.0,4.0,17.0,38.0,42.0,25.0,1.0,96.0,101.0,4.0,1.0,146.0,26.0,6.0,114.0,57.0,50.0,38.0,1.0,135.0,140.0,6.0,0.0,96.0,0.0,96.0,0.0,101.0,0.0,101.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
SAMUELSSON,PHILIP,D,25,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARKSTROM,JACOB,G,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TERRY,CHRIS,L,25,82.0,59.0,5.0,18.0,26.0,35.0,21.0,0.0,81.0,81.0,1.0,0.0,82.0,14.0,6.0,62.0,23.0,31.0,28.0,0.0,79.0,80.0,1.0,1.0,81.0,0.0,81.0,0.0,81.0,0.0,81.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE LA ROSE,JACOB,L,25,39.0,27.0,1.0,11.0,21.0,7.0,11.0,0.0,37.0,37.0,0.0,2.0,32.0,10.0,0.0,22.0,13.0,7.0,12.0,0.0,29.0,29.0,1.0,2.0,37.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
CHIMERA,JASON,L,25,103.0,72.0,3.0,28.0,40.0,37.0,26.0,0.0,100.0,101.0,1.0,1.0,79.0,16.0,1.0,62.0,34.0,23.0,22.0,0.0,68.0,70.0,5.0,4.0,100.0,0.0,100.0,0.0,101.0,0.0,101.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
CLUNE,RICH,L,25,58.0,40.0,4.0,14.0,31.0,14.0,13.0,0.0,58.0,58.0,0.0,0.0,26.0,9.0,0.0,17.0,7.0,11.0,8.0,0.0,26.0,26.0,0.0,0.0,58.0,0.0,58.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STALBERG,VIKTOR,L,25,144.0,105.0,7.0,32.0,63.0,53.0,28.0,0.0,138.0,139.0,0.0,5.0,108.0,24.0,5.0,79.0,49.0,33.0,26.0,0.0,104.0,105.0,1.0,2.0,138.0,0.0,138.0,0.0,139.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
RITCHIE,BRETT,R,25,30.0,26.0,0.0,4.0,11.0,12.0,7.0,0.0,30.0,30.0,0.0,0.0,11.0,2.0,0.0,9.0,3.0,4.0,4.0,0.0,10.0,10.0,1.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEIL,CHRIS,R,25,215.0,165.0,5.0,45.0,84.0,66.0,65.0,0.0,214.0,214.0,0.0,1.0,76.0,12.0,3.0,61.0,36.0,21.0,19.0,0.0,76.0,76.0,0.0,0.0,214.0,0.0,214.0,0.0,214.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
WEISE,DALE,R,25,19.0,13.0,1.0,5.0,9.0,4.0,6.0,0.0,19.0,19.0,0.0,0.0,25.0,8.0,1.0,16.0,11.0,7.0,7.0,0.0,25.0,25.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMITH-PELLY,DEVANTE,R,25,20.0,14.0,2.0,4.0,9.0,6.0,5.0,0.0,19.0,19.0,1.0,0.0,13.0,3.0,0.0,10.0,7.0,3.0,3.0,0.0,13.0,13.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WINNIK,DANIEL,C,26,53.0,40.0,0.0,13.0,20.0,17.0,16.0,0.0,52.0,52.0,0.0,1.0,121.0,26.0,1.0,94.0,39.0,43.0,39.0,0.0,111.0,113.0,0.0,8.0,52.0,0.0,52.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
STOLL,JARRET,C,26,58.0,47.0,2.0,9.0,14.0,26.0,18.0,0.0,56.0,56.0,0.0,2.0,45.0,5.0,1.0,39.0,14.0,14.0,17.0,0.0,43.0,43.0,0.0,2.0,56.0,0.0,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
STASTNY,PAUL,C,26,32.0,27.0,0.0,5.0,6.0,14.0,12.0,0.0,26.0,27.0,2.0,3.0,42.0,5.0,1.0,36.0,7.0,22.0,13.0,0.0,42.0,42.0,0.0,0.0,26.0,0.0,26.0,0.0,27.0,0.0,27.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0
PETRY,JEFF,D,26,86.0,65.0,3.0,18.0,23.0,28.0,34.0,1.0,71.0,74.0,1.0,11.0,118.0,23.0,3.0,92.0,49.0,41.0,27.0,1.0,111.0,114.0,1.0,3.0,71.0,0.0,71.0,0.0,74.0,0.0,74.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
LILES,JOHN-MICHAEL,D,26,81.0,55.0,1.0,25.0,21.0,28.0,31.0,1.0,66.0,70.0,3.0,8.0,127.0,26.0,6.0,95.0,43.0,43.0,40.0,1.0,117.0,118.0,4.0,5.0,66.0,0.0,66.0,0.0,70.0,0.0,70.0,0.0,3.0,0.0,3.0,0.0,8.0,0.0,8.0,0.0
STONE,MICHAEL,D,26,137.0,100.0,3.0,34.0,58.0,38.0,39.0,2.0,118.0,125.0,3.0,9.0,151.0,31.0,3.0,117.0,67.0,48.0,36.0,0.0,135.0,137.0,8.0,6.0,118.0,0.0,118.0,0.0,125.0,0.0,125.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,9.0,0.0
WOTHERSPOON,TYLER,D,26,14.0,10.0,0.0,4.0,2.0,7.0,5.0,0.0,13.0,13.0,0.0,1.0,8.0,0.0,0.0,8.0,3.0,1.0,4.0,0.0,7.0,8.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
HAGELIN,CARL,L,26,40.0,33.0,0.0,7.0,15.0,13.0,12.0,0.0,39.0,39.0,0.0,1.0,61.0,14.0,1.0,46.0,26.0,18.0,17.0,0.0,57.0,57.0,3.0,1.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
MOULSON,MATT,L,26,45.0,32.0,3.0,10.0,21.0,15.0,9.0,0.0,43.0,43.0,2.0,0.0,42.0,8.0,1.0,33.0,16.0,16.0,10.0,0.0,37.0,37.0,5.0,0.0,43.0,0.0,43.0,0.0,43.0,0.0,43.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PUEMPEL,MATT,L,26,18.0,13.0,1.0,4.0,6.0,8.0,4.0,0.0,18.0,18.0,0.0,0.0,21.0,2.0,3.0,16.0,10.0,9.0,2.0,0.0,21.0,21.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELIAS,PATRIK,L,26,10.0,9.0,0.0,1.0,3.0,4.0,3.0,0.0,9.0,9.0,1.0,0.0,18.0,2.0,0.0,16.0,6.0,5.0,7.0,0.0,15.0,15.0,3.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VANEK,THOMAS,L,26,18.0,16.0,0.0,2.0,9.0,4.0,5.0,0.0,15.0,18.0,0.0,0.0,28.0,3.0,1.0,24.0,13.0,5.0,10.0,0.0,21.0,23.0,5.0,0.0,15.0,0.0,15.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMITH,BEN,R,26,13.0,10.0,0.0,3.0,3.0,7.0,3.0,0.0,12.0,12.0,0.0,1.0,29.0,8.0,0.0,21.0,19.0,7.0,3.0,0.0,29.0,29.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
WHEELER,BLAKE,R,26,92.0,76.0,2.0,14.0,32.0,32.0,27.0,1.0,82.0,85.0,3.0,4.0,101.0,17.0,1.0,83.0,37.0,29.0,35.0,0.0,81.0,85.0,13.0,3.0,82.0,0.0,82.0,0.0,85.0,0.0,85.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
ETEM,EMERSON,R,26,61.0,51.0,0.0,10.0,29.0,13.0,19.0,0.0,60.0,60.0,1.0,0.0,66.0,15.0,1.0,50.0,27.0,24.0,15.0,0.0,65.0,65.0,0.0,1.0,60.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PAKARINEN,IIRO,R,26,152.0,123.0,7.0,22.0,66.0,57.0,29.0,0.0,148.0,148.0,1.0,3.0,81.0,17.0,1.0,63.0,38.0,19.0,24.0,0.0,81.0,81.0,0.0,0.0,148.0,0.0,148.0,0.0,148.0,0.0,148.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
PURCELL,TEDDY,R,26,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,9.0,0.0,0.0,9.0,4.0,1.0,4.0,0.0,7.0,7.0,2.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JURCO,TOMAS,R,26,50.0,37.0,4.0,9.0,16.0,17.0,17.0,0.0,49.0,49.0,1.0,0.0,34.0,9.0,2.0,23.0,13.0,14.0,7.0,0.0,33.0,33.0,1.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GALCHENYUK,ALEX,C,27,62.0,48.0,2.0,12.0,26.0,19.0,17.0,0.0,58.0,61.0,1.0,0.0,124.0,29.0,1.0,94.0,55.0,35.0,34.0,0.0,106.0,110.0,14.0,0.0,58.0,0.0,58.0,0.0,61.0,0.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LEE,ANDERS,C,27,164.0,122.0,3.0,39.0,65.0,54.0,45.0,0.0,153.0,155.0,9.0,0.0,137.0,37.0,6.0,94.0,51.0,47.0,39.0,0.0,128.0,130.0,7.0,0.0,153.0,0.0,152.0,1.0,155.0,0.0,154.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
LAZAR,CURTIS,C,27,118.0,85.0,5.0,28.0,51.0,39.0,28.0,0.0,111.0,111.0,3.0,4.0,113.0,20.0,2.0,91.0,48.0,36.0,28.0,1.0,103.0,106.0,4.0,3.0,111.0,0.0,111.0,0.0,111.0,0.0,111.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
BJUGSTAD,NICK,C,27,87.0,69.0,0.0,18.0,36.0,20.0,31.0,0.0,81.0,82.0,5.0,0.0,58.0,9.0,3.0,46.0,18.0,20.0,20.0,0.0,50.0,52.0,6.0,0.0,80.0,1.0,80.0,1.0,81.0,1.0,81.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
DALPE,ZAC,C,27,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLENDENING,ADAM,D,27,15.0,9.0,0.0,6.0,3.0,7.0,5.0,0.0,15.0,15.0,0.0,0.0,41.0,11.0,1.0,29.0,18.0,18.0,5.0,0.0,38.0,39.0,2.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARTINEZ,ALEC,D,27,164.0,134.0,3.0,27.0,68.0,52.0,43.0,1.0,138.0,140.0,2.0,22.0,137.0,19.0,7.0,111.0,59.0,39.0,37.0,2.0,126.0,131.0,1.0,5.0,137.0,1.0,137.0,1.0,139.0,1.0,139.0,1.0,2.0,0.0,2.0,0.0,22.0,0.0,22.0,0.0
PIETRANGELO,ALEX,D,27,48.0,37.0,2.0,9.0,20.0,14.0,14.0,0.0,38.0,41.0,0.0,7.0,153.0,24.0,7.0,122.0,49.0,59.0,45.0,0.0,129.0,133.0,13.0,7.0,38.0,0.0,38.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
HUTTON,BEN,D,27,42.0,31.0,1.0,10.0,15.0,13.0,13.0,1.0,38.0,39.0,1.0,2.0,107.0,18.0,1.0,88.0,46.0,43.0,18.0,0.0,101.0,102.0,3.0,2.0,38.0,0.0,38.0,0.0,39.0,0.0,39.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
HAMILTON,DOUGIE,D,27,78.0,61.0,1.0,16.0,29.0,28.0,21.0,0.0,71.0,73.0,3.0,2.0,46.0,3.0,5.0,38.0,18.0,20.0,8.0,0.0,38.0,41.0,5.0,0.0,71.0,0.0,71.0,0.0,73.0,0.0,73.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0
FAULK,JUSTIN,D,27,109.0,86.0,3.0,20.0,49.0,30.0,30.0,0.0,84.0,89.0,8.0,12.0,64.0,9.0,2.0,53.0,22.0,25.0,16.0,1.0,56.0,58.0,2.0,4.0,83.0,1.0,83.0,1.0,88.0,1.0,88.0,1.0,8.0,0.0,8.0,0.0,12.0,0.0,12.0,0.0
ALZNER,KARL,D,27,135.0,102.0,2.0,31.0,47.0,43.0,44.0,1.0,102.0,112.0,0.0,23.0,154.0,35.0,5.0,114.0,57.0,62.0,35.0,0.0,149.0,151.0,1.0,2.0,102.0,0.0,102.0,0.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0
QUINCEY,KYLE,D,27,49.0,38.0,2.0,9.0,20.0,21.0,8.0,0.0,42.0,43.0,0.0,6.0,73.0,11.0,0.0,62.0,27.0,22.0,24.0,0.0,67.0,69.0,0.0,4.0,42.0,0.0,42.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
MCDONAGH,RYAN,D,27,98.0,79.0,5.0,14.0,33.0,34.0,28.0,3.0,78.0,83.0,3.0,12.0,101.0,21.0,2.0,78.0,33.0,43.0,25.0,0.0,88.0,90.0,6.0,5.0,77.0,1.0,76.0,2.0,82.0,1.0,81.0,2.0,3.0,0.0,3.0,0.0,12.0,0.0,12.0,0.0
MURRAY,RYAN,D,27,51.0,37.0,1.0,13.0,16.0,19.0,16.0,0.0,46.0,47.0,0.0,4.0,101.0,20.0,1.0,80.0,41.0,30.0,30.0,0.0,90.0,91.0,5.0,5.0,46.0,0.0,45.0,1.0,47.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
MARTINSEN,ANDREAS,L,27,155.0,116.0,6.0,33.0,60.0,56.0,39.0,0.0,155.0,155.0,0.0,0.0,70.0,16.0,1.0,53.0,26.0,24.0,20.0,0.0,69.0,70.0,0.0,0.0,155.0,0.0,155.0,0.0,155.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DROUIN,JONATHAN,L,27,18.0,15.0,0.0,3.0,3.0,9.0,6.0,0.0,18.0,18.0,0.0,0.0,17.0,4.0,0.0,13.0,8.0,7.0,2.0,0.0,13.0,16.0,1.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHLERS,NIKOLAJ,L,27,29.0,22.0,1.0,6.0,1.0,16.0,12.0,0.0,29.0,29.0,0.0,0.0,68.0,13.0,6.0,49.0,31.0,19.0,18.0,0.0,61.0,62.0,6.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOEN,TRAVIS,L,27,30.0,24.0,1.0,5.0,12.0,13.0,5.0,0.0,29.0,29.0,0.0,1.0,20.0,2.0,1.0,17.0,12.0,4.0,4.0,0.0,20.0,20.0,0.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
DONSKOI,JOONAS,R,27,31.0,23.0,1.0,7.0,15.0,10.0,5.0,1.0,28.0,29.0,2.0,0.0,148.0,30.0,6.0,112.0,54.0,46.0,47.0,1.0,142.0,143.0,5.0,0.0,28.0,0.0,28.0,0.0,29.0,0.0,29.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MOORE,DOMINIC,C,28,51.0,42.0,0.0,9.0,17.0,11.0,23.0,0.0,45.0,46.0,0.0,5.0,87.0,14.0,2.0,71.0,26.0,32.0,29.0,0.0,78.0,81.0,0.0,6.0,45.0,0.0,45.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
BRODZIAK,KYLE,C,28,50.0,37.0,3.0,10.0,24.0,17.0,9.0,0.0,49.0,49.0,0.0,1.0,38.0,12.0,4.0,22.0,20.0,10.0,8.0,0.0,38.0,38.0,0.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
CORMIER,PATRICE,C,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAREY,PAUL,C,28,6.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAUSTAD,PAUL,C,28,114.0,85.0,5.0,24.0,47.0,46.0,20.0,1.0,109.0,112.0,0.0,2.0,46.0,6.0,0.0,40.0,19.0,17.0,9.0,1.0,44.0,45.0,0.0,1.0,109.0,0.0,108.0,1.0,112.0,0.0,111.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
GARBUTT,RYAN,C,28,96.0,74.0,6.0,16.0,43.0,34.0,19.0,0.0,94.0,95.0,0.0,1.0,88.0,14.0,5.0,69.0,27.0,31.0,30.0,0.0,87.0,88.0,0.0,0.0,93.0,1.0,93.0,1.0,94.0,1.0,94.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
GIRGENSONS,ZEMGUS,C,28,125.0,100.0,4.0,21.0,59.0,31.0,35.0,0.0,119.0,121.0,1.0,3.0,114.0,15.0,2.0,97.0,48.0,37.0,28.0,1.0,105.0,106.0,6.0,2.0,119.0,0.0,119.0,0.0,121.0,0.0,121.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
SEVERSON,DAMON,D,28,66.0,57.0,3.0,6.0,14.0,27.0,24.0,1.0,60.0,63.0,1.0,2.0,55.0,13.0,2.0,40.0,24.0,15.0,16.0,0.0,51.0,52.0,3.0,0.0,60.0,0.0,58.0,2.0,63.0,0.0,61.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0
COLE,IAN,D,28,122.0,90.0,6.0,26.0,49.0,38.0,35.0,0.0,113.0,114.0,1.0,7.0,179.0,27.0,8.0,144.0,86.0,57.0,36.0,0.0,176.0,177.0,1.0,1.0,113.0,0.0,113.0,0.0,114.0,0.0,114.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0
TINORDI,JARRED,D,28,17.0,12.0,0.0,5.0,5.0,6.0,6.0,0.0,13.0,13.0,0.0,4.0,10.0,2.0,0.0,8.0,5.0,0.0,5.0,0.0,9.0,9.0,0.0,1.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
ZIDLICKY,MAREK,D,28,39.0,30.0,1.0,8.0,15.0,11.0,12.0,1.0,38.0,39.0,0.0,0.0,72.0,19.0,3.0,50.0,31.0,21.0,20.0,0.0,69.0,69.0,3.0,0.0,38.0,0.0,38.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEAULIEU,NATHAN,D,28,59.0,48.0,1.0,10.0,26.0,14.0,19.0,0.0,55.0,56.0,1.0,2.0,126.0,21.0,4.0,101.0,53.0,40.0,33.0,0.0,120.0,122.0,3.0,1.0,55.0,0.0,55.0,0.0,56.0,0.0,56.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
JOHNS,STEPHEN,D,28,55.0,46.0,3.0,6.0,23.0,20.0,12.0,0.0,54.0,54.0,0.0,1.0,26.0,4.0,2.0,20.0,13.0,5.0,8.0,0.0,26.0,26.0,0.0,0.0,54.0,0.0,54.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
STRACHAN,TYSON,D,28,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGOZZINO,ANDREW,L,28,8.0,7.0,0.0,1.0,4.0,2.0,2.0,0.0,8.0,8.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILSON,GARRETT,L,28,75.0,59.0,2.0,14.0,35.0,24.0,16.0,0.0,74.0,75.0,0.0,0.0,40.0,13.0,1.0,26.0,18.0,12.0,10.0,0.0,39.0,39.0,1.0,0.0,74.0,0.0,74.0,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCOTT,JOHN,L,28,20.0,11.0,1.0,8.0,6.0,9.0,5.0,0.0,20.0,20.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KORPIKOSKI,LAURI,L,28,100.0,81.0,2.0,17.0,50.0,30.0,20.0,0.0,94.0,94.0,0.0,6.0,90.0,26.0,1.0,63.0,37.0,20.0,33.0,0.0,82.0,82.0,5.0,3.0,94.0,0.0,94.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
BOYES,BRAD,R,28,20.0,14.0,0.0,6.0,10.0,6.0,4.0,0.0,19.0,19.0,1.0,0.0,66.0,18.0,1.0,47.0,23.0,24.0,19.0,0.0,55.0,57.0,9.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GIROUX,CLAUDE,R,28,83.0,67.0,5.0,11.0,30.0,28.0,25.0,0.0,75.0,75.0,4.0,4.0,82.0,11.0,1.0,70.0,40.0,18.0,18.0,6.0,61.0,73.0,5.0,4.0,75.0,0.0,75.0,0.0,75.0,0.0,75.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0
POIRIER,EMILE,R,28,4.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BJORKSTRAND,OLIVER,R,28,9.0,7.0,0.0,2.0,3.0,5.0,1.0,0.0,8.0,8.0,1.0,0.0,8.0,3.0,0.0,5.0,5.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NELSON,BROCK,C,29,59.0,44.0,4.0,11.0,28.0,17.0,14.0,0.0,55.0,59.0,0.0,0.0,101.0,24.0,4.0,73.0,38.0,39.0,23.0,1.0,87.0,89.0,9.0,3.0,55.0,0.0,55.0,0.0,59.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FERRARO,LANDON,C,29,101.0,77.0,4.0,20.0,54.0,35.0,12.0,0.0,97.0,98.0,0.0,3.0,71.0,12.0,4.0,55.0,26.0,20.0,25.0,0.0,65.0,65.0,1.0,5.0,97.0,0.0,97.0,0.0,98.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
DRAISAITL,LEON,C,29,38.0,29.0,0.0,9.0,10.0,16.0,12.0,0.0,36.0,36.0,2.0,0.0,97.0,13.0,4.0,80.0,45.0,30.0,20.0,2.0,84.0,88.0,9.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MACKINNON,NATHAN,C,29,46.0,33.0,2.0,11.0,8.0,16.0,22.0,0.0,41.0,43.0,0.0,3.0,68.0,12.0,2.0,54.0,22.0,28.0,17.0,1.0,61.0,64.0,4.0,0.0,41.0,0.0,41.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
PEDAN,ANDREY,D,29,40.0,33.0,1.0,6.0,22.0,11.0,7.0,0.0,40.0,40.0,0.0,0.0,19.0,5.0,1.0,13.0,14.0,3.0,2.0,0.0,19.0,19.0,0.0,0.0,40.0,0.0,38.0,2.0,40.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
