last,first,pos,num,pens,oz_pen,nz_pen,dz_pen,nozone_pen,p1_pen,p2_pen,p3_pen,ot_pen,5v5_pen,ev_pen,pp_pen,sh_pen,pen_mins,min_pen,dblmin_pen,maj_pen,mis_pen,gamemis_pen,match_pen,ps_pen,pen_drawn,oz_pen_dr,nz_pen_dr,nozone_pen_dr,dz_pen_dr,p1_pen_dr,p2_pen_dr,p3_pen_dr,ot_pen_dr,5v5_pen_dr,ev_pen_dr,pp_pen_dr,sh_pen_dr,pen_min_dr,min_pen_dr,dblmin_pen_dr,maj_pen_dr,mis_pen_dr,gamemis_pen_dr,match_pen_dr,ps_pen_dr
CLUNE,RICH,L,25,8.0,0.0,0.0,1.0,7.0,4.0,1.0,3.0,0.0,6.0,8.0,0.0,0.0,22.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,4.0,3.0,4.0,0.0,8.0,11.0,0.0,0.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
STALBERG,VIKTOR,L,25,11.0,2.0,0.0,0.0,9.0,3.0,2.0,6.0,0.0,9.0,11.0,0.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,13.0,1.0,4.0,4.0,7.0,0.0,13.0,14.0,0.0,1.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
RITCHIE,BRETT,R,25,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
NEIL,CHRIS,R,25,41.0,3.0,9.0,3.0,26.0,8.0,17.0,16.0,0.0,21.0,41.0,0.0,0.0,165.0,25.0,0.0,9.0,6.0,1.0,0.0,0.0,30.0,5.0,6.0,16.0,3.0,10.0,12.0,8.0,0.0,17.0,30.0,0.0,0.0,105.0,18.0,1.0,9.0,2.0,0.0,0.0,0.0
WEISE,DALE,R,25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SMITH-PELLY,DEVANTE,R,25,4.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,0.0,6.0,6.0,1.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
WINNIK,DANIEL,C,26,15.0,2.0,0.0,1.0,12.0,5.0,5.0,5.0,0.0,11.0,13.0,0.0,2.0,38.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,2.0,7.0,2.0,2.0,9.0,1.0,0.0,8.0,10.0,0.0,2.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
STOLL,JARRET,C,26,10.0,0.0,1.0,1.0,8.0,3.0,3.0,4.0,0.0,6.0,6.0,0.0,4.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
STASTNY,PAUL,C,26,13.0,2.0,1.0,1.0,9.0,4.0,6.0,3.0,0.0,9.0,12.0,0.0,1.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,4.0,4.0,1.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
PETRY,JEFF,D,26,8.0,0.0,1.0,0.0,7.0,4.0,1.0,3.0,0.0,8.0,8.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
LILES,JOHN-MICHAEL,D,26,9.0,1.0,0.0,2.0,6.0,4.0,3.0,2.0,0.0,8.0,8.0,0.0,1.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,7.0,1.0,2.0,2.0,5.0,0.0,5.0,7.0,0.0,2.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
STONE,MICHAEL,D,26,31.0,2.0,2.0,3.0,24.0,10.0,10.0,11.0,0.0,19.0,27.0,3.0,1.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,10.0,2.0,2.0,7.0,4.0,0.0,7.0,10.0,0.0,3.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
WOTHERSPOON,TYLER,D,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAGELIN,CARL,L,26,7.0,0.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MOULSON,MATT,L,26,4.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,2.0,3.0,2.0,0.0,6.0,7.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
PUEMPEL,MATT,L,26,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ELIAS,PATRIK,L,26,5.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,3.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
VANEK,THOMAS,L,26,10.0,0.0,0.0,2.0,8.0,2.0,5.0,3.0,0.0,9.0,10.0,0.0,0.0,22.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,0.0,7.0,7.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
SMITH,BEN,R,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHEELER,BLAKE,R,26,23.0,3.0,1.0,2.0,17.0,5.0,11.0,7.0,0.0,13.0,19.0,3.0,1.0,49.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,6.0,3.0,18.0,1.0,8.0,14.0,6.0,0.0,23.0,28.0,0.0,0.0,59.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0
ETEM,EMERSON,R,26,3.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,4.0,6.0,0.0,0.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
PAKARINEN,IIRO,R,26,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0,3.0,4.0,3.0,0.0,9.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
PURCELL,TEDDY,R,26,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
JURCO,TOMAS,R,26,8.0,1.0,3.0,0.0,4.0,5.0,3.0,0.0,0.0,7.0,8.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,4.0,2.0,1.0,0.0,6.0,7.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0
GALCHENYUK,ALEX,C,27,9.0,2.0,0.0,0.0,7.0,2.0,6.0,1.0,0.0,6.0,7.0,2.0,0.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,14.0,4.0,3.0,14.0,2.0,0.0,13.0,17.0,2.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
LEE,ANDERS,C,27,21.0,1.0,1.0,1.0,18.0,7.0,9.0,5.0,0.0,13.0,16.0,5.0,0.0,51.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,0.0,3.0,2.0,2.0,0.0,2.0,7.0,0.0,0.0,23.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
LAZAR,CURTIS,C,27,6.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,5.0,0.0,1.0,18.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,4.0,1.0,14.0,1.0,7.0,9.0,4.0,0.0,14.0,19.0,0.0,1.0,54.0,17.0,0.0,2.0,0.0,0.0,1.0,0.0
BJUGSTAD,NICK,C,27,15.0,2.0,2.0,5.0,6.0,5.0,7.0,3.0,0.0,8.0,12.0,3.0,0.0,41.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,3.0,3.0,6.0,2.0,3.0,8.0,3.0,0.0,13.0,14.0,0.0,0.0,31.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
DALPE,ZAC,C,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLENDENING,ADAM,D,27,5.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MARTINEZ,ALEC,D,27,20.0,2.0,1.0,4.0,13.0,9.0,8.0,3.0,0.0,14.0,15.0,4.0,1.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,5.0,0.0,4.0,1.0,5.0,0.0,7.0,7.0,0.0,3.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
PIETRANGELO,ALEX,D,27,10.0,0.0,0.0,2.0,8.0,2.0,4.0,4.0,0.0,3.0,8.0,0.0,2.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,12.0,3.0,4.0,5.0,9.0,0.0,10.0,14.0,0.0,4.0,39.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
HUTTON,BEN,D,27,7.0,0.0,0.0,1.0,6.0,3.0,1.0,3.0,0.0,6.0,7.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,4.0,6.0,1.0,6.0,3.0,5.0,0.0,11.0,14.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
HAMILTON,DOUGIE,D,27,20.0,1.0,2.0,4.0,13.0,3.0,9.0,7.0,1.0,12.0,17.0,3.0,0.0,46.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,2.0,4.0,6.0,0.0,2.0,6.0,4.0,0.0,7.0,12.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
FAULK,JUSTIN,D,27,12.0,2.0,2.0,3.0,5.0,2.0,6.0,3.0,1.0,8.0,9.0,0.0,3.0,27.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,5.0,0.0,4.0,1.0,4.0,0.0,7.0,7.0,0.0,2.0,34.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0
ALZNER,KARL,D,27,13.0,0.0,1.0,2.0,10.0,9.0,4.0,0.0,0.0,10.0,12.0,0.0,1.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
QUINCEY,KYLE,D,27,18.0,2.0,3.0,2.0,11.0,5.0,9.0,4.0,0.0,14.0,17.0,0.0,1.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,0.0,7.0,8.0,0.0,0.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
MCDONAGH,RYAN,D,27,11.0,1.0,0.0,2.0,8.0,5.0,1.0,5.0,0.0,4.0,8.0,1.0,2.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,9.0,2.0,5.0,4.0,4.0,1.0,9.0,12.0,0.0,2.0,44.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0
MURRAY,RYAN,D,27,21.0,2.0,0.0,2.0,17.0,8.0,6.0,7.0,0.0,12.0,18.0,3.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MARTINSEN,ANDREAS,L,27,15.0,2.0,2.0,1.0,10.0,4.0,4.0,7.0,0.0,11.0,15.0,0.0,0.0,47.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,15.0,4.0,1.0,9.0,1.0,6.0,5.0,4.0,0.0,9.0,15.0,0.0,0.0,54.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0
DROUIN,JONATHAN,L,27,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
EHLERS,NIKOLAJ,L,27,9.0,1.0,1.0,1.0,6.0,4.0,3.0,2.0,0.0,5.0,8.0,1.0,0.0,21.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,3.0,3.0,19.0,1.0,8.0,12.0,5.0,1.0,17.0,24.0,2.0,0.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0
MOEN,TRAVIS,L,27,5.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,21.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,4.0,6.0,0.0,0.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
DONSKOI,JOONAS,R,27,10.0,2.0,2.0,0.0,6.0,4.0,1.0,5.0,0.0,7.0,9.0,1.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,12.0,3.0,7.0,5.0,4.0,0.0,12.0,15.0,1.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
MOORE,DOMINIC,C,28,16.0,2.0,3.0,1.0,10.0,7.0,3.0,6.0,0.0,9.0,16.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,7.0,1.0,3.0,4.0,4.0,0.0,9.0,9.0,0.0,2.0,24.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
BRODZIAK,KYLE,C,28,13.0,0.0,0.0,2.0,11.0,2.0,6.0,5.0,0.0,7.0,10.0,0.0,3.0,37.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,5.0,0.0,2.0,4.0,1.0,0.0,6.0,7.0,0.0,0.0,17.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
CORMIER,PATRICE,C,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAREY,PAUL,C,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GAUSTAD,PAUL,C,28,14.0,1.0,2.0,1.0,10.0,5.0,6.0,3.0,0.0,10.0,13.0,0.0,1.0,46.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,8.0,1.0,5.0,6.0,1.0,0.0,6.0,11.0,0.0,1.0,42.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
GARBUTT,RYAN,C,28,12.0,0.0,2.0,1.0,9.0,4.0,5.0,3.0,0.0,11.0,12.0,0.0,0.0,27.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,6.0,1.0,2.0,4.0,2.0,0.0,7.0,7.0,0.0,1.0,19.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
GIRGENSONS,ZEMGUS,C,28,9.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,0.0,7.0,9.0,0.0,0.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,3.0,21.0,1.0,9.0,12.0,6.0,0.0,21.0,24.0,3.0,0.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
SEVERSON,DAMON,D,28,15.0,2.0,1.0,1.0,11.0,6.0,5.0,4.0,0.0,10.0,14.0,1.0,0.0,32.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,7.0,3.0,5.0,5.0,2.0,0.0,9.0,12.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
COLE,IAN,D,28,28.0,3.0,2.0,5.0,18.0,9.0,7.0,12.0,0.0,19.0,25.0,0.0,3.0,59.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,7.0,1.0,2.0,6.0,3.0,0.0,5.0,9.0,0.0,2.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
TINORDI,JARRED,D,28,3.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
ZIDLICKY,MAREK,D,28,11.0,1.0,1.0,0.0,9.0,3.0,5.0,3.0,0.0,8.0,10.0,0.0,1.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BEAULIEU,NATHAN,D,28,15.0,0.0,5.0,2.0,8.0,3.0,7.0,5.0,0.0,6.0,15.0,0.0,0.0,55.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,10.0,0.0,2.0,8.0,0.0,4.0,4.0,2.0,0.0,9.0,9.0,1.0,0.0,37.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0
JOHNS,STEPHEN,D,28,3.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
STRACHAN,TYSON,D,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGOZZINO,ANDREW,L,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WILSON,GARRETT,L,28,9.0,0.0,0.0,1.0,8.0,1.0,7.0,1.0,0.0,6.0,9.0,0.0,0.0,24.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,1.0,1.0,4.0,2.0,0.0,3.0,7.0,0.0,0.0,20.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
SCOTT,JOHN,L,28,7.0,3.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,3.0,7.0,0.0,0.0,25.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
KORPIKOSKI,LAURI,L,28,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,4.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
BOYES,BRAD,R,28,6.0,1.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,2.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,1.0,0.0,4.0,3.0,0.0,6.0,6.0,1.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
GIROUX,CLAUDE,R,28,20.0,0.0,2.0,3.0,15.0,9.0,7.0,4.0,0.0,12.0,18.0,0.0,2.0,53.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,5.0,3.0,23.0,2.0,9.0,14.0,10.0,0.0,25.0,31.0,1.0,1.0,69.0,30.0,1.0,1.0,0.0,0.0,0.0,1.0
POIRIER,EMILE,R,28,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BJORKSTRAND,OLIVER,R,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,5.0,6.0,0.0,0.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
NELSON,BROCK,C,29,15.0,1.0,0.0,1.0,13.0,5.0,4.0,6.0,0.0,11.0,12.0,3.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,15.0,2.0,10.0,5.0,4.0,0.0,12.0,18.0,1.0,0.0,40.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
FERRARO,LANDON,C,29,9.0,0.0,2.0,1.0,6.0,1.0,6.0,2.0,0.0,7.0,9.0,0.0,0.0,27.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,3.0,8.0,0.0,1.0,7.0,4.0,0.0,12.0,12.0,0.0,0.0,33.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
DRAISAITL,LEON,C,29,10.0,0.0,1.0,1.0,8.0,6.0,3.0,1.0,0.0,6.0,9.0,1.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,2.0,15.0,1.0,5.0,10.0,4.0,0.0,16.0,19.0,0.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
MACKINNON,NATHAN,C,29,9.0,1.0,1.0,1.0,6.0,0.0,5.0,4.0,0.0,7.0,9.0,0.0,0.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,23.0,1.0,10.0,8.0,8.0,0.0,21.0,23.0,2.0,1.0,48.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0
PEDAN,ANDREY,D,29,6.0,1.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,18.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
GOLOUBEF,CODY,D,29,12.0,0.0,0.0,2.0,10.0,2.0,6.0,4.0,0.0,9.0,12.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENGELLAND,DERYK,D,29,16.0,1.0,5.0,0.0,10.0,6.0,6.0,4.0,0.0,11.0,16.0,0.0,0.0,54.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,3.0,4.0,2.0,2.0,5.0,2.0,0.0,8.0,9.0,0.0,0.0,32.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0
MCCABE,JAKE,D,29,15.0,0.0,2.0,0.0,13.0,4.0,4.0,7.0,0.0,8.0,15.0,0.0,0.0,51.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,1.0,13.0,0.0,3.0,3.0,8.0,0.0,10.0,14.0,0.0,0.0,33.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0
